seed,receiver,mode,slot,err,crc_pass,false_pass,updated,update_ms,score,tau
4,AINR,none,0,1,0,0,0,nan,nan,0.6165151566267012
4,AINR,none,1,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,2,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,3,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,4,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,5,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,6,1,0,0,0,nan,nan,0.6165151566267012
4,AINR,none,7,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,8,1,0,0,0,nan,nan,0.6165151566267012
4,AINR,none,9,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,10,1,0,0,0,nan,nan,0.6165151566267012
4,AINR,none,11,1,0,0,0,nan,nan,0.6165151566267012
4,AINR,none,12,1,0,0,0,nan,nan,0.6165151566267012
4,AINR,none,13,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,14,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,15,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,16,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,17,1,0,0,0,nan,nan,0.6165151566267012
4,AINR,none,18,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,19,1,0,0,0,nan,nan,0.6165151566267012
4,AINR,none,20,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,21,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,22,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,23,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,24,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,25,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,26,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,27,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,28,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,29,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,30,1,0,0,0,nan,nan,0.6165151566267012
4,AINR,none,31,1,0,0,0,nan,nan,0.6165151566267012
4,AINR,none,32,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,33,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,34,1,0,0,0,nan,nan,0.6165151566267012
4,AINR,none,35,1,0,0,0,nan,nan,0.6165151566267012
4,AINR,none,36,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,37,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,38,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,39,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,40,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,41,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,42,1,0,0,0,nan,nan,0.6165151566267012
4,AINR,none,43,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,44,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,45,1,0,0,0,nan,nan,0.6165151566267012
4,AINR,none,46,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,47,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,48,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,49,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,50,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,51,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,52,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,53,1,0,0,0,nan,nan,0.6165151566267012
4,AINR,none,54,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,55,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,56,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,57,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,58,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,59,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,60,1,0,0,0,nan,nan,0.6165151566267012
4,AINR,none,61,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,62,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,63,1,0,0,0,nan,nan,0.6165151566267012
4,AINR,none,64,1,0,0,0,nan,nan,0.6165151566267012
4,AINR,none,65,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,66,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,67,1,0,0,0,nan,nan,0.6165151566267012
4,AINR,none,68,1,0,0,0,nan,nan,0.6165151566267012
4,AINR,none,69,1,0,0,0,nan,nan,0.6165151566267012
4,AINR,none,70,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,71,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,72,1,0,0,0,nan,nan,0.6165151566267012
4,AINR,none,73,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,74,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,75,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,76,1,0,0,0,nan,nan,0.6165151566267012
4,AINR,none,77,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,78,1,0,0,0,nan,nan,0.6165151566267012
4,AINR,none,79,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,80,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,81,1,0,0,0,nan,nan,0.6165151566267012
4,AINR,none,82,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,83,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,84,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,85,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,86,1,0,0,0,nan,nan,0.6165151566267012
4,AINR,none,87,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,88,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,89,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,90,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,91,1,0,0,0,nan,nan,0.6165151566267012
4,AINR,none,92,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,93,1,0,0,0,nan,nan,0.6165151566267012
4,AINR,none,94,1,0,0,0,nan,nan,0.6165151566267012
4,AINR,none,95,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,96,0,1,0,0,nan,nan,0.6165151566267012
4,AINR,none,97,0,1,0,0,nan,nan,0.6165151566267012
